Pollster,Start Date,End Date,Entry Date/Time (ET),Number of Observations,Population,Mode,Trump,Clinton,Other,Undecided,Pollster URL,Source URL,Partisan,Affiliation,Question Text,Question Iteration
Morning Consult,2016-06-01,2016-06-05,2016-06-07T14:20:46Z,1199,Registered Voters - Republican,Internet,80.0,10.0,,10.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24629,https://morningconsult.com/2016/06/07/poll-ryan-endorsement-doesnt-help-trump-independents/,Nonpartisan,None,,1
Morning Consult,2016-06-01,2016-06-05,2016-06-07T14:20:46Z,1312,Registered Voters - independent,Internet,38.0,34.0,,28.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24629,https://morningconsult.com/2016/06/07/poll-ryan-endorsement-doesnt-help-trump-independents/,Nonpartisan,None,,1
IBD/TIPP,2016-05-31,2016-06-05,2016-06-06T20:02:49Z,828,Registered Voters,Live Phone,40.0,45.0,9.0,7.0,http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-24625,http://www.investors.com/wp-content/uploads/2016/06/ibdtipp-Tables_June2016_Posting-1.pdf,Nonpartisan,None,,1
IBD/TIPP,2016-05-31,2016-06-05,2016-06-06T20:02:49Z,291,Registered Voters - Democrat,Live Phone,8.0,84.0,3.0,5.0,http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-24625,http://www.investors.com/wp-content/uploads/2016/06/ibdtipp-Tables_June2016_Posting-1.pdf,Nonpartisan,None,,1
IBD/TIPP,2016-05-31,2016-06-05,2016-06-06T20:02:49Z,259,Registered Voters - Republican,Live Phone,74.0,12.0,8.0,6.0,http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-24625,http://www.investors.com/wp-content/uploads/2016/06/ibdtipp-Tables_June2016_Posting-1.pdf,Nonpartisan,None,,1
IBD/TIPP,2016-05-31,2016-06-05,2016-06-06T20:02:49Z,271,Registered Voters - independent,Live Phone,41.0,35.0,16.0,8.0,http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-24625,http://www.investors.com/wp-content/uploads/2016/06/ibdtipp-Tables_June2016_Posting-1.pdf,Nonpartisan,None,,1
IBD/TIPP,2016-05-31,2016-06-05,2016-06-06T20:02:49Z,828,Registered Voters,Live Phone,36.0,37.0,8.0,10.0,http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-24625,http://www.investors.com/wp-content/uploads/2016/06/ibdtipp-Tables_June2016_Posting-1.pdf,Nonpartisan,None,,2
IBD/TIPP,2016-05-31,2016-06-05,2016-06-06T20:02:49Z,394,Registered Voters - Democrat,Live Phone,8.0,79.0,3.0,4.0,http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-24625,http://www.investors.com/wp-content/uploads/2016/06/ibdtipp-Tables_June2016_Posting-1.pdf,Nonpartisan,None,,2
IBD/TIPP,2016-05-31,2016-06-05,2016-06-06T20:02:49Z,,Registered Voters - Republican,Live Phone,80.0,2.0,4.0,10.0,http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-24625,http://www.investors.com/wp-content/uploads/2016/06/ibdtipp-Tables_June2016_Posting-1.pdf,Nonpartisan,None,,2
IBD/TIPP,2016-05-31,2016-06-05,2016-06-06T20:02:49Z,,Registered Voters - independent,Live Phone,28.0,27.0,16.0,13.0,http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-24625,http://www.investors.com/wp-content/uploads/2016/06/ibdtipp-Tables_June2016_Posting-1.pdf,Nonpartisan,None,,2
NBC/SurveyMonkey,2016-05-30,2016-06-05,2016-06-07T15:18:58Z,9240,Registered Voters,Internet,44.0,48.0,,9.0,http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-24631,http://www.nbcnews.com/politics/2016-election/poll-majority-democratic-republican-voters-think-primary-process-fair-n586771,Nonpartisan,None,,1
Rasmussen,2016-05-31,2016-06-01,2016-06-02T15:41:38Z,1000,Likely Voters,IVR/Online,38.0,39.0,18.0,5.0,http://elections.huffingtonpost.com/pollster/polls/rasmussen-24597,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,Nonpartisan,None,,1
Ipsos/Reuters,2016-05-28,2016-06-01,2016-06-02T15:20:28Z,1332,Registered Voters,Internet,34.0,43.0,13.0,10.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24596,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical60116.pdf,Nonpartisan,None,,1
Ipsos/Reuters,2016-05-28,2016-06-01,2016-06-02T15:20:28Z,655,Registered Voters - Democrat,Internet,9.0,72.0,11.0,8.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24596,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical60116.pdf,Nonpartisan,None,,1
Ipsos/Reuters,2016-05-28,2016-06-01,2016-06-02T15:20:28Z,,Registered Voters - Republican,Internet,73.0,9.0,11.0,6.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24596,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical60116.pdf,Nonpartisan,None,,1
Ipsos/Reuters,2016-05-28,2016-06-01,2016-06-02T15:20:28Z,,Registered Voters - independent,Internet,34.0,19.0,22.0,25.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24596,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical60116.pdf,Nonpartisan,None,,1
Morning Consult,2016-05-24,2016-05-30,2016-06-01T15:20:58Z,4002,Registered Voters,Internet,39.0,42.0,,18.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24589,https://morningconsult.com/2016/06/01/poll-democrats-want-sanders-stay-race/,Nonpartisan,None,,1
Morning Consult,2016-05-24,2016-05-30,2016-06-01T15:20:58Z,1507,Registered Voters - Democrat,Internet,12.0,77.0,,11.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24589,https://morningconsult.com/2016/06/01/poll-democrats-want-sanders-stay-race/,Nonpartisan,None,,1
Morning Consult,2016-05-24,2016-05-30,2016-06-01T15:20:58Z,1147,Registered Voters - Republican,Internet,79.0,10.0,,11.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24589,https://morningconsult.com/2016/06/01/poll-democrats-want-sanders-stay-race/,Nonpartisan,None,,1
Morning Consult,2016-05-24,2016-05-30,2016-06-01T15:20:58Z,1348,Registered Voters - independent,Internet,36.0,31.0,,33.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24589,https://morningconsult.com/2016/06/01/poll-democrats-want-sanders-stay-race/,Nonpartisan,None,,1
Quinnipiac,2016-05-24,2016-05-30,2016-06-01T12:56:33Z,1561,Registered Voters,Live Phone,41.0,45.0,3.0,11.0,http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24586,https://www.qu.edu/images/polling/us/us06012016_Ugb28vf.pdf,Nonpartisan,None,,1
Quinnipiac,2016-05-24,2016-05-30,2016-06-01T12:56:33Z,,Registered Voters - Democrat,Live Phone,6.0,90.0,1.0,4.0,http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24586,https://www.qu.edu/images/polling/us/us06012016_Ugb28vf.pdf,Nonpartisan,None,,1
Quinnipiac,2016-05-24,2016-05-30,2016-06-01T12:56:33Z,,Registered Voters - Republican,Live Phone,86.0,4.0,3.0,7.0,http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24586,https://www.qu.edu/images/polling/us/us06012016_Ugb28vf.pdf,Nonpartisan,None,,1
Quinnipiac,2016-05-24,2016-05-30,2016-06-01T12:56:33Z,,Registered Voters - independent,Live Phone,40.0,37.0,6.0,17.0,http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24586,https://www.qu.edu/images/polling/us/us06012016_Ugb28vf.pdf,Nonpartisan,None,,1
Quinnipiac,2016-05-24,2016-05-30,2016-06-01T12:56:33Z,1561,Registered Voters,Live Phone,38.0,40.0,4.0,12.0,http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24586,https://www.qu.edu/images/polling/us/us06012016_Ugb28vf.pdf,Nonpartisan,None,,2
Quinnipiac,2016-05-24,2016-05-30,2016-06-01T12:56:33Z,,Registered Voters - Democrat,Live Phone,4.0,85.0,4.0,5.0,http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24586,https://www.qu.edu/images/polling/us/us06012016_Ugb28vf.pdf,Nonpartisan,None,,2
Quinnipiac,2016-05-24,2016-05-30,2016-06-01T12:56:33Z,,Registered Voters - Republican,Live Phone,83.0,4.0,2.0,8.0,http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24586,https://www.qu.edu/images/polling/us/us06012016_Ugb28vf.pdf,Nonpartisan,None,,2
Quinnipiac,2016-05-24,2016-05-30,2016-06-01T12:56:33Z,,Registered Voters - independent,Live Phone,36.0,29.0,8.0,16.0,http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24586,https://www.qu.edu/images/polling/us/us06012016_Ugb28vf.pdf,Nonpartisan,None,,2
NBC/SurveyMonkey,2016-05-23,2016-05-29,2016-05-31T16:17:39Z,12969,Registered Voters,Internet,45.0,47.0,,8.0,http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-24575,https://www.scribd.com/doc/314370658/NBC-News-SurveyMonkey-Toplines-and-Methodology-5-23-5-29?secret_password=gy6ehxYOZykr35Fg4ces,Nonpartisan,None,,1
Ipsos/Reuters,2016-05-21,2016-05-25,2016-05-26T14:36:36Z,1271,Registered Voters,Internet,36.0,41.0,13.0,10.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24559,http://big.assets.huffingtonpost.com/2016ReutersTracking5252016.pdf,Nonpartisan,None,,1
Ipsos/Reuters,2016-05-21,2016-05-25,2016-05-26T14:36:36Z,,Registered Voters - Democrat,Internet,12.0,70.0,10.0,8.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24559,http://big.assets.huffingtonpost.com/2016ReutersTracking5252016.pdf,Nonpartisan,None,,1
Ipsos/Reuters,2016-05-21,2016-05-25,2016-05-26T14:36:36Z,,Registered Voters - Republican,Internet,70.0,9.0,11.0,10.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24559,http://big.assets.huffingtonpost.com/2016ReutersTracking5252016.pdf,Nonpartisan,None,,1
Ipsos/Reuters,2016-05-21,2016-05-25,2016-05-26T14:36:36Z,,Registered Voters - independent,Internet,31.0,30.0,27.0,13.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24559,http://big.assets.huffingtonpost.com/2016ReutersTracking5252016.pdf,Nonpartisan,None,,1
Rasmussen,2016-05-23,2016-05-24,2016-05-26T14:58:17Z,1000,Likely Voters,IVR/Online,39.0,40.0,14.0,7.0,http://elections.huffingtonpost.com/pollster/polls/rasmussen-24560,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,Nonpartisan,None,,1
YouGov/Economist,2016-05-20,2016-05-23,2016-05-25T20:43:06Z,1622,Registered Voters,Internet,41.0,42.0,7.0,10.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24557,https://today.yougov.com/news/2016/05/25/clinton-expands-her-primary-lead-sanders-supporter/,Nonpartisan,None,,1
YouGov/Economist,2016-05-20,2016-05-23,2016-05-25T20:43:06Z,642,Registered Voters - Democrat,Internet,8.0,82.0,3.0,7.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24557,https://today.yougov.com/news/2016/05/25/clinton-expands-her-primary-lead-sanders-supporter/,Nonpartisan,None,,1
YouGov/Economist,2016-05-20,2016-05-23,2016-05-25T20:43:06Z,451,Registered Voters - Republican,Internet,83.0,3.0,4.0,10.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24557,https://today.yougov.com/news/2016/05/25/clinton-expands-her-primary-lead-sanders-supporter/,Nonpartisan,None,,1
YouGov/Economist,2016-05-20,2016-05-23,2016-05-25T20:43:06Z,529,Registered Voters - independent,Internet,40.0,36.0,14.0,12.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24557,https://today.yougov.com/news/2016/05/25/clinton-expands-her-primary-lead-sanders-supporter/,Nonpartisan,None,,1
Morning Consult,2016-05-19,2016-05-23,2016-05-24T15:12:23Z,2001,Registered Voters,Internet,40.0,42.0,,18.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24544,https://morningconsultintelligence.com/media/mc/160507_topline_trend_v2_AP.pdf,Nonpartisan,None,,1
Morning Consult,2016-05-19,2016-05-23,2016-05-24T15:12:23Z,830,Registered Voters - Democrat,Internet,13.0,75.0,,12.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24544,https://morningconsultintelligence.com/media/mc/160507_topline_trend_v2_AP.pdf,Nonpartisan,None,,1
Morning Consult,2016-05-19,2016-05-23,2016-05-24T15:12:23Z,523,Registered Voters - Republican,Internet,78.0,10.0,,12.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24544,https://morningconsultintelligence.com/media/mc/160507_topline_trend_v2_AP.pdf,Nonpartisan,None,,1
Morning Consult,2016-05-19,2016-05-23,2016-05-24T15:12:23Z,648,Registered Voters - independent,Internet,44.0,26.0,,30.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24544,https://morningconsultintelligence.com/media/mc/160507_topline_trend_v2_AP.pdf,Nonpartisan,None,,1
NBC/SurveyMonkey,2016-05-16,2016-05-22,2016-05-24T13:35:21Z,14513,Registered Voters,Internet,43.0,47.0,,9.0,http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-24539,http://www.nbcnews.com/politics/2016-election/poll-majority-americans-dislike-hillary-clinton-donald-trump-n578926,Nonpartisan,None,,1
ARG,2016-05-17,2016-05-20,2016-05-23T18:50:29Z,980,Registered Voters,Live Phone,46.0,46.0,2.0,6.0,http://elections.huffingtonpost.com/pollster/polls/arg-24535,http://americanresearchgroup.com/pres2016/na16-1.html,Nonpartisan,None,,1
Schoen (D),2016-05-16,2016-05-19,2016-05-22T17:13:42Z,1000,Likely Voters,Live Phone,42.0,44.0,,14.0,http://elections.huffingtonpost.com/pollster/polls/schoen-d-24527,http://big.assets.huffingtonpost.com/POTUSSCHOEN5.20.16topline.pdf,Pollster,Dem,,1
ABC/Post,2016-05-16,2016-05-19,2016-05-22T15:35:17Z,829,Registered Voters,Live Phone,46.0,44.0,7.0,3.0,http://elections.huffingtonpost.com/pollster/polls/abc-post-24526,https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2016/05/22/National-Politics/Polling/release_426.xml?uuid=v4d0jh_REeaCwqfcsxMofQ,Nonpartisan,None,,1
NBC/WSJ,2016-05-15,2016-05-19,2016-05-22T15:22:23Z,1000,Registered Voters,Live Phone,43.0,46.0,9.0,2.0,http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-24525,http://www.wsj.com/public/resources/documents/16306NBCWSJMay2016Poll.pdf,Nonpartisan,None,,1
Rasmussen,2016-05-17,2016-05-18,2016-05-19T15:56:23Z,1000,Likely Voters,IVR/Online,42.0,37.0,13.0,7.0,http://elections.huffingtonpost.com/pollster/polls/rasmussen-24514,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,Nonpartisan,None,,1
Ipsos/Reuters,2016-05-14,2016-05-18,2016-05-19T18:33:20Z,1397,Registered Voters,Internet,36.0,41.0,14.0,9.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24517,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical5182016.pdf,Nonpartisan,None,,1
Ipsos/Reuters,2016-05-14,2016-05-18,2016-05-19T18:33:20Z,,Registered Voters - Democrat,Internet,10.0,73.0,10.0,7.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24517,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical5182016.pdf,Nonpartisan,None,,1
Ipsos/Reuters,2016-05-14,2016-05-18,2016-05-19T18:33:20Z,,Registered Voters - Republican,Internet,72.0,6.0,14.0,7.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24517,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical5182016.pdf,Nonpartisan,None,,1
Ipsos/Reuters,2016-05-14,2016-05-18,2016-05-19T18:33:20Z,,Registered Voters - independent,Internet,41.0,22.0,21.0,14.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24517,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical5182016.pdf,Nonpartisan,None,,1
FOX,2016-05-14,2016-05-17,2016-05-18T22:13:53Z,1021,Registered Voters,Live Phone,45.0,42.0,3.0,9.0,http://elections.huffingtonpost.com/pollster/polls/fox-24512,http://www.foxnews.com/politics/interactive/2016/05/18/fox-news-poll-2016-national-release-may-18/,Nonpartisan,None,,1
FOX,2016-05-14,2016-05-17,2016-05-18T22:13:53Z,,Registered Voters - Democrat,Live Phone,6.0,83.0,3.0,8.0,http://elections.huffingtonpost.com/pollster/polls/fox-24512,http://www.foxnews.com/politics/interactive/2016/05/18/fox-news-poll-2016-national-release-may-18/,Nonpartisan,None,,1
FOX,2016-05-14,2016-05-17,2016-05-18T22:13:53Z,,Registered Voters - Republican,Live Phone,82.0,7.0,4.0,8.0,http://elections.huffingtonpost.com/pollster/polls/fox-24512,http://www.foxnews.com/politics/interactive/2016/05/18/fox-news-poll-2016-national-release-may-18/,Nonpartisan,None,,1
FOX,2016-05-14,2016-05-17,2016-05-18T22:13:53Z,,Registered Voters - independent,Live Phone,46.0,30.0,4.0,20.0,http://elections.huffingtonpost.com/pollster/polls/fox-24512,http://www.foxnews.com/politics/interactive/2016/05/18/fox-news-poll-2016-national-release-may-18/,Nonpartisan,None,,1
FOX,2016-05-14,2016-05-17,2016-05-18T22:13:53Z,1021,Registered Voters,Live Phone,42.0,39.0,2.0,4.0,http://elections.huffingtonpost.com/pollster/polls/fox-24512,http://www.foxnews.com/politics/interactive/2016/05/18/fox-news-poll-2016-national-release-may-18/,Nonpartisan,None,,2
FOX,2016-05-14,2016-05-17,2016-05-18T22:13:53Z,,Registered Voters - Democrat,Live Phone,5.0,78.0,2.0,7.0,http://elections.huffingtonpost.com/pollster/polls/fox-24512,http://www.foxnews.com/politics/interactive/2016/05/18/fox-news-poll-2016-national-release-may-18/,Nonpartisan,None,,2
FOX,2016-05-14,2016-05-17,2016-05-18T22:13:53Z,,Registered Voters - Republican,Live Phone,77.0,7.0,2.0,6.0,http://elections.huffingtonpost.com/pollster/polls/fox-24512,http://www.foxnews.com/politics/interactive/2016/05/18/fox-news-poll-2016-national-release-may-18/,Nonpartisan,None,,2
FOX,2016-05-14,2016-05-17,2016-05-18T22:13:53Z,,Registered Voters - independent,Live Phone,41.0,24.0,2.0,16.0,http://elections.huffingtonpost.com/pollster/polls/fox-24512,http://www.foxnews.com/politics/interactive/2016/05/18/fox-news-poll-2016-national-release-may-18/,Nonpartisan,None,,2
CBS/Times,2016-05-13,2016-05-17,2016-05-20T11:11:10Z,1109,Registered Voters,Live Phone,41.0,47.0,2.0,10.0,http://elections.huffingtonpost.com/pollster/polls/cbs-times-24521,http://www.cbsnews.com/news/cbsnyt-national-poll-hillary-clintons-lead-over-donald-trump-narrows/,Nonpartisan,None,,1
CBS/Times,2016-05-13,2016-05-17,2016-05-20T11:11:10Z,,Registered Voters - Democrat,Live Phone,5.0,88.0,1.0,5.0,http://elections.huffingtonpost.com/pollster/polls/cbs-times-24521,http://www.cbsnews.com/news/cbsnyt-national-poll-hillary-clintons-lead-over-donald-trump-narrows/,Nonpartisan,None,,1
CBS/Times,2016-05-13,2016-05-17,2016-05-20T11:11:10Z,,Registered Voters - Republican,Live Phone,85.0,6.0,2.0,7.0,http://elections.huffingtonpost.com/pollster/polls/cbs-times-24521,http://www.cbsnews.com/news/cbsnyt-national-poll-hillary-clintons-lead-over-donald-trump-narrows/,Nonpartisan,None,,1
CBS/Times,2016-05-13,2016-05-17,2016-05-20T11:11:10Z,,Registered Voters - independent,Live Phone,40.0,40.0,3.0,17.0,http://elections.huffingtonpost.com/pollster/polls/cbs-times-24521,http://www.cbsnews.com/news/cbsnyt-national-poll-hillary-clintons-lead-over-donald-trump-narrows/,Nonpartisan,None,,1
McLaughlin (R),2016-05-11,2016-05-16,2016-05-18T16:52:49Z,1000,Likely Voters,Internet,42.0,46.0,,12.0,http://elections.huffingtonpost.com/pollster/polls/mclaughlin-r-24510,http://c5.nrostatic.com/sites/default/files/National%20-%20McLaughlin%20-%205-16-16%20Presentation%20-%20NEW%20SPECIAL.pdf,Pollster,Rep,,1
McLaughlin (R),2016-05-11,2016-05-16,2016-05-18T16:52:49Z,,Likely Voters - Democrat,Internet,12.0,81.0,,8.0,http://elections.huffingtonpost.com/pollster/polls/mclaughlin-r-24510,http://c5.nrostatic.com/sites/default/files/National%20-%20McLaughlin%20-%205-16-16%20Presentation%20-%20NEW%20SPECIAL.pdf,Pollster,Rep,,1
McLaughlin (R),2016-05-11,2016-05-16,2016-05-18T16:52:49Z,,Likely Voters - Republican,Internet,83.0,11.0,,7.0,http://elections.huffingtonpost.com/pollster/polls/mclaughlin-r-24510,http://c5.nrostatic.com/sites/default/files/National%20-%20McLaughlin%20-%205-16-16%20Presentation%20-%20NEW%20SPECIAL.pdf,Pollster,Rep,,1
McLaughlin (R),2016-05-11,2016-05-16,2016-05-18T16:52:49Z,,Likely Voters - independent,Internet,34.0,41.0,,25.0,http://elections.huffingtonpost.com/pollster/polls/mclaughlin-r-24510,http://c5.nrostatic.com/sites/default/files/National%20-%20McLaughlin%20-%205-16-16%20Presentation%20-%20NEW%20SPECIAL.pdf,Pollster,Rep,,1
